   15.045, 0.5356, 0.5377,  3.86555,  3.99642,   115.00,  24.85,  15.00, 
   15.050, 0.5354, 0.5378,  3.86388,  3.99630,   115.00,  24.85,  15.18, 
   15.055, 0.5352, 0.5380,  3.86210,  3.99617,   115.00,  24.85,  15.37, 
   15.061, 0.5349, 0.5381,  3.86019,  3.99602,   115.00,  24.85,  15.57, 
   15.067, 0.5346, 0.5383,  3.85814,  3.99586,   115.00,  24.85,  15.78, 
   15.074, 0.5342, 0.5385,  3.85593,  3.99568,   115.00,  24.85,  16.01, 
   15.082, 0.5339, 0.5387,  3.85356,  3.99549,   115.00,  24.85,  16.26, 
   15.090, 0.5335, 0.5389,  3.85100,  3.99527,   115.00,  24.85,  16.53, 
   15.100, 0.5330, 0.5392,  3.84825,  3.99503,   115.00,  24.85,  16.81, 
   15.110, 0.5325, 0.5395,  3.84528,  3.99476,   115.00,  24.85,  17.12, 
   15.121, 0.5320, 0.5398,  3.84207,  3.99446,   115.00,  24.85,  17.45, 
   15.134, 0.5314, 0.5402,  3.83861,  3.99413,   115.00,  24.85,  17.80, 
   15.148, 0.5307, 0.5405,  3.83487,  3.99376,   115.00,  24.85,  18.18, 
   15.163, 0.5300, 0.5410,  3.83082,  3.99334,   115.00,  24.85,  18.59, 
   15.179, 0.5292, 0.5414,  3.82643,  3.99286,   115.00,  24.85,  19.02, 
   15.197, 0.5284, 0.5419,  3.82167,  3.99232,   115.00,  24.85,  19.49, 
   15.218, 0.5274, 0.5425,  3.81652,  3.99170,   115.00,  24.85,  19.99, 
   15.240, 0.5263, 0.5431,  3.81095,  3.99099,   115.00,  24.85,  20.52, 
   15.264, 0.5252, 0.5438,  3.80494,  3.99016,   115.00,  24.85,  21.09, 
   15.291, 0.5239, 0.5445,  3.79848,  3.98919,   115.00,  24.85,  21.68, 
   15.320, 0.5225, 0.5454,  3.79160,  3.98805,   115.00,  24.85,  22.30, 
   15.352, 0.5210, 0.5463,  3.78433,  3.98670,   115.00,  24.85,  22.93, 
   15.388, 0.5193, 0.5473,  3.77675,  3.98508,   115.00,  24.85,  23.55, 
   15.427, 0.5174, 0.5484,  3.76898,  3.98314,   115.00,  24.85,  24.15, 
   15.470, 0.5153, 0.5496,  3.76113,  3.98078,   115.00,  24.85,  24.70, 
   15.517, 0.5131, 0.5509,  3.75333,  3.97791,   115.00,  24.85,  25.19, 
   15.570, 0.5106, 0.5523,  3.74570,  3.97440,   115.00,  24.85,  25.58, 
   15.627, 0.5079, 0.5539,  3.73836,  3.97010,   115.00,  24.85,  25.85, 
   15.690, 0.5049, 0.5557,  3.73138,  3.96484,   115.00,  24.85,  25.98, 
   15.759, 0.5016, 0.5576,  3.72478,  3.95842,   115.00,  24.85,  25.94, 
   15.835, 0.4979, 0.5598,  3.71850,  3.95068,   115.00,  24.85,  25.74, 
   15.919, 0.4939, 0.5621,  3.71243,  3.94150,   115.00,  24.85,  25.41, 
   16.012, 0.4895, 0.5647,  3.70647,  3.93088,   115.00,  24.85,  24.97, 
   16.113, 0.4847, 0.5675,  3.70048,  3.91903,   115.00,  24.85,  24.48, 
   16.225, 0.4793, 0.5706,  3.69437,  3.90644,   115.00,  24.85,  24.00, 
   16.348, 0.4735, 0.5741,  3.68803,  3.89383,   115.00,  24.85,  23.57, 
   16.483, 0.4670, 0.5778,  3.68134,  3.88206,   115.00,  24.85,  23.23, 
   16.631, 0.4600, 0.5820,  3.67420,  3.87181,   115.00,  24.85,  23.02, 
   16.795, 0.4522, 0.5865,  3.66649,  3.86339,   115.00,  24.85,  22.96, 
   16.974, 0.4436, 0.5916,  3.65808,  3.85661,   115.00,  24.85,  23.06, 
   17.172, 0.4341, 0.5971,  3.64885,  3.85089,   115.00,  24.85,  23.32, 
   17.390, 0.4238, 0.6032,  3.63871,  3.84548,   115.00,  24.85,  23.71, 
   17.629, 0.4123, 0.6098,  3.62759,  3.83963,   115.00,  24.85,  24.21, 
   17.892, 0.3998, 0.6172,  3.61545,  3.83276,   115.00,  24.85,  24.76, 
   18.182, 0.3860, 0.6253,  3.60232,  3.82453,   115.00,  24.85,  25.31, 
   18.501, 0.3708, 0.6342,  3.58825,  3.81487,   115.00,  24.85,  25.84, 
   18.851, 0.3541, 0.6440,  3.57325,  3.80398,   115.00,  24.85,  26.32, 
   19.236, 0.3357, 0.6547,  3.55662,  3.79218,   115.00,  24.85,  26.86, 
   19.660, 0.3154, 0.6666,  3.53652,  3.77983,   115.00,  24.85,  27.68, 
   20.000, 0.2992, 0.6760,  3.52000,  3.77033,   115.00,  24.85,  28.43, 
   20.000, 0.2992, 0.6760,  3.65320,  3.77033,     0.00,  24.85,   0.49, 
 specific energy segment =    42.76 W-h/kg
 specific power segment  =   513.10 W/kg
 total heat =          2.2251 W-h/m2
  
   20.000, 0.2992, 0.6760,  3.65320,  3.77033,     0.00,  24.85,   0.49, 
   20.000, 0.2992, 0.6760,  3.65521,  3.77033,     0.00,  24.85,   0.47, 
   20.001, 0.2992, 0.6760,  3.65651,  3.77033,     0.00,  24.85,   0.46, 
   20.001, 0.2992, 0.6760,  3.65758,  3.77033,     0.00,  24.85,   0.44, 
   20.002, 0.2992, 0.6760,  3.65853,  3.77033,     0.00,  24.85,   0.43, 
   20.002, 0.2992, 0.6760,  3.65942,  3.77033,     0.00,  24.85,   0.43, 
   20.003, 0.2992, 0.6760,  3.66027,  3.77033,     0.00,  24.85,   0.42, 
   20.003, 0.2992, 0.6760,  3.66110,  3.77033,     0.00,  24.85,   0.41, 
   20.004, 0.2992, 0.6760,  3.66192,  3.77033,     0.00,  24.85,   0.40, 
   20.005, 0.2992, 0.6760,  3.66274,  3.77033,     0.00,  24.85,   0.39, 
   20.005, 0.2992, 0.6760,  3.66356,  3.77033,     0.00,  24.85,   0.39, 
   20.006, 0.2992, 0.6760,  3.66439,  3.77033,     0.00,  24.85,   0.38, 
   20.007, 0.2992, 0.6760,  3.66524,  3.77033,     0.00,  24.85,   0.37, 
   20.008, 0.2992, 0.6760,  3.66609,  3.77033,     0.00,  24.85,   0.37, 
   20.009, 0.2992, 0.6760,  3.66696,  3.77033,     0.00,  24.85,   0.36, 
   20.011, 0.2992, 0.6760,  3.66786,  3.77033,     0.00,  24.85,   0.36, 
   20.012, 0.2992, 0.6760,  3.66877,  3.77033,     0.00,  24.85,   0.35, 
   20.014, 0.2992, 0.6760,  3.66971,  3.77033,     0.00,  24.85,   0.35, 
   20.015, 0.2992, 0.6760,  3.67068,  3.77033,     0.00,  24.85,   0.34, 
   20.017, 0.2992, 0.6760,  3.67168,  3.77033,     0.00,  24.85,   0.34, 
   20.019, 0.2992, 0.6760,  3.67271,  3.77033,     0.00,  24.85,   0.34, 
   20.021, 0.2992, 0.6760,  3.67377,  3.77033,     0.00,  24.85,   0.33, 
   20.024, 0.2992, 0.6760,  3.67488,  3.77033,     0.00,  24.85,   0.33, 
   20.027, 0.2992, 0.6760,  3.67602,  3.77033,     0.00,  24.85,   0.33, 
   20.029, 0.2992, 0.6760,  3.67720,  3.77033,     0.00,  24.85,   0.32, 
   20.033, 0.2992, 0.6760,  3.67843,  3.77033,     0.00,  24.85,   0.32, 
   20.036, 0.2992, 0.6760,  3.67970,  3.77033,     0.00,  24.85,   0.32, 
   20.040, 0.2992, 0.6760,  3.68103,  3.77033,     0.00,  24.85,   0.32, 
   20.045, 0.2992, 0.6760,  3.68240,  3.77033,     0.00,  24.85,   0.32, 
   20.050, 0.2992, 0.6760,  3.68383,  3.77033,     0.00,  24.85,   0.32, 
   20.055, 0.2992, 0.6760,  3.68531,  3.77033,     0.00,  24.85,   0.32, 
   20.061, 0.2992, 0.6760,  3.68685,  3.77033,     0.00,  24.85,   0.32, 
   20.067, 0.2992, 0.6760,  3.68845,  3.77033,     0.00,  24.85,   0.32, 
   20.074, 0.2992, 0.6760,  3.69011,  3.77033,     0.00,  24.85,   0.32, 
   20.082, 0.2992, 0.6760,  3.69184,  3.77033,     0.00,  24.85,   0.32, 
   20.090, 0.2992, 0.6760,  3.69362,  3.77033,     0.00,  24.85,   0.32, 
   20.100, 0.2992, 0.6760,  3.69547,  3.77033,     0.00,  24.85,   0.32, 
   20.110, 0.2992, 0.6760,  3.69739,  3.77033,     0.00,  24.85,   0.32, 
   20.121, 0.2992, 0.6760,  3.69937,  3.77033,     0.00,  24.85,   0.32, 
   20.134, 0.2992, 0.6760,  3.70142,  3.77033,     0.00,  24.85,   0.33, 
   20.148, 0.2992, 0.6760,  3.70354,  3.77033,     0.00,  24.85,   0.33, 
   20.163, 0.2992, 0.6760,  3.70572,  3.77033,     0.00,  24.85,   0.33, 
   20.179, 0.2992, 0.6760,  3.70796,  3.77033,     0.00,  24.85,   0.34, 
   20.197, 0.2992, 0.6760,  3.71026,  3.77033,     0.00,  24.85,   0.34, 
   20.218, 0.2992, 0.6760,  3.71263,  3.77033,     0.00,  24.85,   0.34, 
   20.240, 0.2992, 0.6760,  3.71505,  3.77033,     0.00,  24.85,   0.34, 
   20.264, 0.2992, 0.6760,  3.71752,  3.77033,     0.00,  24.85,   0.35, 
   20.291, 0.2992, 0.6760,  3.72004,  3.77033,     0.00,  24.85,   0.35, 
   20.320, 0.2992, 0.6760,  3.72260,  3.77033,     0.00,  24.85,   0.35, 
   20.352, 0.2992, 0.6760,  3.72520,  3.77033,     0.00,  24.85,   0.35, 
   20.388, 0.2992, 0.6760,  3.72782,  3.77033,     0.00,  24.85,   0.35, 
   20.427, 0.2992, 0.6760,  3.73047,  3.77033,     0.00,  24.85,   0.35, 
   20.470, 0.2992, 0.6760,  3.73312,  3.77033,     0.00,  24.85,   0.35, 
   20.517, 0.2992, 0.6760,  3.73576,  3.77033,     0.00,  24.85,   0.35, 
   20.570, 0.2992, 0.6760,  3.73838,  3.77033,     0.00,  24.85,   0.35, 
   20.627, 0.2992, 0.6760,  3.74097,  3.77033,     0.00,  24.85,   0.34, 
   20.690, 0.2992, 0.6760,  3.74350,  3.77033,     0.00,  24.85,   0.34, 
   20.759, 0.2992, 0.6760,  3.74597,  3.77033,     0.00,  24.85,   0.33, 
   20.835, 0.2992, 0.6760,  3.74834,  3.77033,     0.00,  24.85,   0.33, 
   20.919, 0.2992, 0.6760,  3.75060,  3.77033,     0.00,  24.85,   0.32, 
   21.012, 0.2992, 0.6760,  3.75274,  3.77033,     0.00,  24.85,   0.31, 
   21.113, 0.2992, 0.6760,  3.75474,  3.77033,     0.00,  24.85,   0.30, 
   21.225, 0.2992, 0.6760,  3.75659,  3.77033,     0.00,  24.85,   0.29, 
   21.348, 0.2992, 0.6760,  3.75829,  3.77033,     0.00,  24.85,   0.27, 
   21.483, 0.2992, 0.6760,  3.75982,  3.77033,     0.00,  24.85,   0.26, 
   21.631, 0.2992, 0.6760,  3.76119,  3.77033,     0.00,  24.85,   0.24, 
   21.795, 0.2992, 0.6760,  3.76240,  3.77033,     0.00,  24.85,   0.23, 
   21.974, 0.2992, 0.6760,  3.76346,  3.77033,     0.00,  24.85,   0.21, 
   22.172, 0.2992, 0.6760,  3.76438,  3.77033,     0.00,  24.85,   0.20, 
   22.390, 0.2992, 0.6760,  3.76517,  3.77033,     0.00,  24.85,   0.18, 
   22.629, 0.2992, 0.6760,  3.76584,  3.77033,     0.00,  24.85,   0.17, 
   22.892, 0.2992, 0.6760,  3.76642,  3.77033,     0.00,  24.85,   0.15, 
   23.182, 0.2992, 0.6760,  3.76690,  3.77033,     0.00,  24.85,   0.13, 
   23.501, 0.2992, 0.6760,  3.76731,  3.77033,     0.00,  24.85,   0.12, 
   23.851, 0.2992, 0.6760,  3.76766,  3.77033,     0.00,  24.85,   0.10, 
   24.236, 0.2992, 0.6760,  3.76795,  3.77033,     0.00,  24.85,   0.09, 
   24.660, 0.2992, 0.6760,  3.76821,  3.77033,     0.00,  24.85,   0.08, 
   25.000, 0.2992, 0.6760,  3.76837,  3.77033,     0.00,  24.85,   0.07, 
   25.000, 0.2992, 0.6760,  3.74532,  3.77033,    20.00,  24.85,   0.54, 
 specific energy segment =     0.00 W-h/kg
 specific power segment  =     0.00 W/kg
 total heat =          2.2408 W-h/m2
  
   25.000, 0.2992, 0.6760,  3.74532,  3.77033,    20.00,  24.85,   0.54, 
   25.000, 0.2992, 0.6760,  3.74516,  3.77033,    20.00,  24.85,   0.55, 
   25.001, 0.2992, 0.6761,  3.74506,  3.77033,    20.00,  24.85,   0.55, 
   25.001, 0.2992, 0.6761,  3.74498,  3.77032,    20.00,  24.85,   0.55, 
   25.002, 0.2992, 0.6761,  3.74490,  3.77032,    20.00,  24.85,   0.55, 
   25.002, 0.2992, 0.6761,  3.74483,  3.77032,    20.00,  24.85,   0.55, 
   25.003, 0.2992, 0.6761,  3.74476,  3.77032,    20.00,  24.85,   0.56, 
   25.003, 0.2992, 0.6761,  3.74469,  3.77031,    20.00,  24.85,   0.56, 
   25.004, 0.2992, 0.6761,  3.74462,  3.77031,    20.00,  24.85,   0.56, 
   25.005, 0.2992, 0.6761,  3.74455,  3.77031,    20.00,  24.85,   0.56, 
   25.005, 0.2992, 0.6761,  3.74447,  3.77030,    20.00,  24.85,   0.56, 
   25.006, 0.2992, 0.6761,  3.74440,  3.77030,    20.00,  24.85,   0.56, 
   25.007, 0.2992, 0.6761,  3.74432,  3.77030,    20.00,  24.85,   0.56, 
   25.008, 0.2992, 0.6761,  3.74424,  3.77029,    20.00,  24.85,   0.57, 
   25.009, 0.2992, 0.6761,  3.74415,  3.77028,    20.00,  24.85,   0.57, 
   25.011, 0.2992, 0.6761,  3.74407,  3.77028,    20.00,  24.85,   0.57, 
   25.012, 0.2991, 0.6761,  3.74397,  3.77027,    20.00,  24.85,   0.57, 
   25.014, 0.2991, 0.6761,  3.74388,  3.77026,    20.00,  24.85,   0.57, 
   25.015, 0.2991, 0.6761,  3.74377,  3.77026,    20.00,  24.85,   0.57, 
   25.017, 0.2991, 0.6761,  3.74367,  3.77025,    20.00,  24.85,   0.58, 
   25.019, 0.2991, 0.6761,  3.74356,  3.77024,    20.00,  24.85,   0.58, 
   25.021, 0.2991, 0.6762,  3.74344,  3.77023,    20.00,  24.85,   0.58, 
   25.024, 0.2990, 0.6762,  3.74331,  3.77021,    20.00,  24.85,   0.58, 
   25.027, 0.2990, 0.6762,  3.74318,  3.77020,    20.00,  24.85,   0.59, 
   25.029, 0.2990, 0.6762,  3.74305,  3.77019,    20.00,  24.85,   0.59, 
   25.033, 0.2990, 0.6762,  3.74290,  3.77017,    20.00,  24.85,   0.59, 
   25.036, 0.2989, 0.6762,  3.74275,  3.77015,    20.00,  24.85,   0.59, 
   25.040, 0.2989, 0.6762,  3.74259,  3.77014,    20.00,  24.85,   0.60, 
   25.045, 0.2989, 0.6763,  3.74242,  3.77011,    20.00,  24.85,   0.60, 
   25.050, 0.2988, 0.6763,  3.74224,  3.77009,    20.00,  24.85,   0.60, 
   25.055, 0.2988, 0.6763,  3.74205,  3.77007,    20.00,  24.85,   0.60, 
   25.061, 0.2987, 0.6763,  3.74185,  3.77004,    20.00,  24.85,   0.61, 
   25.067, 0.2987, 0.6764,  3.74164,  3.77001,    20.00,  24.85,   0.61, 
   25.074, 0.2986, 0.6764,  3.74141,  3.76997,    20.00,  24.85,   0.61, 
   25.082, 0.2986, 0.6764,  3.74117,  3.76994,    20.00,  24.85,   0.62, 
   25.090, 0.2985, 0.6765,  3.74092,  3.76989,    20.00,  24.85,   0.62, 
   25.100, 0.2984, 0.6765,  3.74066,  3.76985,    20.00,  24.85,   0.63, 
   25.110, 0.2983, 0.6766,  3.74038,  3.76980,    20.00,  24.85,   0.63, 
   25.121, 0.2982, 0.6766,  3.74008,  3.76974,    20.00,  24.85,   0.63, 
   25.134, 0.2981, 0.6767,  3.73976,  3.76968,    20.00,  24.85,   0.64, 
   25.148, 0.2980, 0.6768,  3.73943,  3.76962,    20.00,  24.85,   0.64, 
   25.163, 0.2979, 0.6768,  3.73908,  3.76955,    20.00,  24.85,   0.65, 
   25.179, 0.2978, 0.6769,  3.73871,  3.76947,    20.00,  24.85,   0.65, 
   25.197, 0.2976, 0.6770,  3.73832,  3.76938,    20.00,  24.85,   0.66, 
   25.218, 0.2974, 0.6771,  3.73790,  3.76928,    20.00,  24.85,   0.67, 
   25.240, 0.2973, 0.6772,  3.73746,  3.76917,    20.00,  24.85,   0.67, 
   25.264, 0.2971, 0.6773,  3.73700,  3.76906,    20.00,  24.85,   0.68, 
   25.291, 0.2968, 0.6775,  3.73652,  3.76893,    20.00,  24.85,   0.68, 
   25.320, 0.2966, 0.6776,  3.73601,  3.76879,    20.00,  24.85,   0.69, 
   25.352, 0.2963, 0.6778,  3.73548,  3.76863,    20.00,  24.85,   0.70, 
   25.388, 0.2960, 0.6779,  3.73492,  3.76846,    20.00,  24.85,   0.70, 
   25.427, 0.2957, 0.6781,  3.73433,  3.76827,    20.00,  24.85,   0.71, 
   25.470, 0.2953, 0.6783,  3.73372,  3.76806,    20.00,  24.85,   0.72, 
   25.517, 0.2949, 0.6786,  3.73308,  3.76784,    20.00,  24.85,   0.72, 
   25.570, 0.2945, 0.6788,  3.73242,  3.76758,    20.00,  24.85,   0.73, 
   25.627, 0.2940, 0.6791,  3.73173,  3.76731,    20.00,  24.85,   0.74, 
   25.690, 0.2935, 0.6794,  3.73101,  3.76700,    20.00,  24.85,   0.75, 
   25.759, 0.2929, 0.6797,  3.73027,  3.76667,    20.00,  24.85,   0.75, 
   25.835, 0.2923, 0.6801,  3.72949,  3.76630,    20.00,  24.85,   0.76, 
   25.919, 0.2916, 0.6805,  3.72869,  3.76590,    20.00,  24.85,   0.77, 
   26.012, 0.2908, 0.6810,  3.72786,  3.76545,    20.00,  24.85,   0.77, 
   26.113, 0.2900, 0.6815,  3.72700,  3.76496,    20.00,  24.85,   0.78, 
   26.225, 0.2891, 0.6820,  3.72610,  3.76442,    20.00,  24.85,   0.79, 
   26.348, 0.2881, 0.6826,  3.72515,  3.76382,    20.00,  24.85,   0.79, 
   26.483, 0.2869, 0.6832,  3.72417,  3.76316,    20.00,  24.85,   0.80, 
   26.631, 0.2857, 0.6840,  3.72312,  3.76244,    20.00,  24.85,   0.80, 
   26.795, 0.2843, 0.6848,  3.72202,  3.76164,    20.00,  24.85,   0.81, 
   26.974, 0.2829, 0.6856,  3.72084,  3.76076,    20.00,  24.85,   0.81, 
   27.172, 0.2812, 0.6866,  3.71958,  3.75978,    20.00,  24.85,   0.82, 
   27.390, 0.2794, 0.6877,  3.71822,  3.75870,    20.00,  24.85,   0.82, 
   27.629, 0.2774, 0.6888,  3.71674,  3.75751,    20.00,  24.85,   0.83, 
   27.892, 0.2752, 0.6901,  3.71512,  3.75619,    20.00,  24.85,   0.83, 
   28.182, 0.2728, 0.6915,  3.71335,  3.75472,    20.00,  24.85,   0.84, 
   28.501, 0.2702, 0.6930,  3.71139,  3.75309,    20.00,  24.85,   0.85, 
   28.851, 0.2673, 0.6947,  3.70922,  3.75127,    20.00,  24.85,   0.85, 
   29.236, 0.2641, 0.6966,  3.70679,  3.74923,    20.00,  24.85,   0.86, 
   29.660, 0.2606, 0.6987,  3.70409,  3.74696,    20.00,  24.85,   0.87, 
   30.000, 0.2578, 0.7003,  3.70189,  3.74510,    20.00,  24.85,   0.88, 
   30.000, 0.2578, 0.7003,  3.72612,  3.74510,     0.00,  24.85,   0.06, 
 specific energy segment =     7.59 W-h/kg
 specific power segment  =    91.08 W/kg
 total heat =          2.3084 W-h/m2
  
   30.000, 0.2578, 0.7003,  3.72612,  3.74510,     0.00,  24.85,   0.06, 
   30.000, 0.2578, 0.7003,  3.72640,  3.74510,     0.00,  24.85,   0.06, 
   30.001, 0.2578, 0.7003,  3.72657,  3.74510,     0.00,  24.85,   0.06, 
   30.001, 0.2578, 0.7003,  3.72671,  3.74510,     0.00,  24.85,   0.06, 
   30.002, 0.2578, 0.7003,  3.72684,  3.74510,     0.00,  24.85,   0.06, 
   30.002, 0.2578, 0.7003,  3.72695,  3.74510,     0.00,  24.85,   0.06, 
   30.003, 0.2578, 0.7003,  3.72706,  3.74510,     0.00,  24.85,   0.05, 
   30.003, 0.2578, 0.7003,  3.72717,  3.74510,     0.00,  24.85,   0.05, 
   30.004, 0.2578, 0.7003,  3.72727,  3.74510,     0.00,  24.85,   0.05, 
   30.005, 0.2578, 0.7003,  3.72737,  3.74510,     0.00,  24.85,   0.05, 
   30.005, 0.2578, 0.7003,  3.72748,  3.74510,     0.00,  24.85,   0.05, 
   30.006, 0.2578, 0.7003,  3.72759,  3.74510,     0.00,  24.85,   0.05, 
   30.007, 0.2578, 0.7003,  3.72769,  3.74510,     0.00,  24.85,   0.05, 
   30.008, 0.2578, 0.7003,  3.72780,  3.74510,     0.00,  24.85,   0.05, 
   30.009, 0.2578, 0.7003,  3.72792,  3.74510,     0.00,  24.85,   0.05, 
   30.011, 0.2578, 0.7003,  3.72803,  3.74510,     0.00,  24.85,   0.05, 
   30.012, 0.2578, 0.7003,  3.72815,  3.74510,     0.00,  24.85,   0.05, 
   30.014, 0.2578, 0.7003,  3.72827,  3.74510,     0.00,  24.85,   0.05, 
   30.015, 0.2578, 0.7003,  3.72840,  3.74510,     0.00,  24.85,   0.05, 
   30.017, 0.2578, 0.7003,  3.72853,  3.74510,     0.00,  24.85,   0.05, 
   30.019, 0.2578, 0.7003,  3.72867,  3.74510,     0.00,  24.85,   0.05, 
   30.021, 0.2578, 0.7003,  3.72881,  3.74510,     0.00,  24.85,   0.04, 
   30.024, 0.2578, 0.7003,  3.72895,  3.74510,     0.00,  24.85,   0.04, 
   30.027, 0.2578, 0.7003,  3.72910,  3.74510,     0.00,  24.85,   0.04, 
   30.029, 0.2578, 0.7003,  3.72926,  3.74510,     0.00,  24.85,   0.04, 
   30.033, 0.2578, 0.7003,  3.72942,  3.74510,     0.00,  24.85,   0.04, 
   30.036, 0.2578, 0.7003,  3.72959,  3.74510,     0.00,  24.85,   0.04, 
   30.040, 0.2578, 0.7003,  3.72977,  3.74510,     0.00,  24.85,   0.04, 
   30.045, 0.2578, 0.7003,  3.72995,  3.74510,     0.00,  24.85,   0.04, 
   30.050, 0.2578, 0.7003,  3.73014,  3.74510,     0.00,  24.85,   0.04, 
   30.055, 0.2578, 0.7003,  3.73034,  3.74510,     0.00,  24.85,   0.04, 
   30.061, 0.2578, 0.7003,  3.73054,  3.74510,     0.00,  24.85,   0.04, 
   30.067, 0.2578, 0.7003,  3.73076,  3.74510,     0.00,  24.85,   0.04, 
   30.074, 0.2578, 0.7003,  3.73098,  3.74510,     0.00,  24.85,   0.04, 
   30.082, 0.2578, 0.7003,  3.73122,  3.74510,     0.00,  24.85,   0.04, 
   30.090, 0.2578, 0.7003,  3.73146,  3.74510,     0.00,  24.85,   0.04, 
   30.100, 0.2578, 0.7003,  3.73171,  3.74510,     0.00,  24.85,   0.04, 
   30.110, 0.2578, 0.7003,  3.73198,  3.74510,     0.00,  24.85,   0.04, 
   30.121, 0.2578, 0.7003,  3.73225,  3.74510,     0.00,  24.85,   0.04, 
   30.134, 0.2578, 0.7003,  3.73254,  3.74510,     0.00,  24.85,   0.04, 
   30.148, 0.2578, 0.7003,  3.73284,  3.74510,     0.00,  24.85,   0.04, 
   30.163, 0.2578, 0.7003,  3.73315,  3.74510,     0.00,  24.85,   0.04, 
   30.179, 0.2578, 0.7003,  3.73347,  3.74510,     0.00,  24.85,   0.03, 
   30.197, 0.2578, 0.7003,  3.73381,  3.74510,     0.00,  24.85,   0.03, 
   30.218, 0.2578, 0.7003,  3.73415,  3.74510,     0.00,  24.85,   0.03, 
   30.240, 0.2578, 0.7003,  3.73451,  3.74510,     0.00,  24.85,   0.03, 
   30.264, 0.2578, 0.7003,  3.73488,  3.74510,     0.00,  24.85,   0.03, 
   30.291, 0.2578, 0.7003,  3.73526,  3.74510,     0.00,  24.85,   0.03, 
   30.320, 0.2578, 0.7003,  3.73565,  3.74510,     0.00,  24.85,   0.03, 
   30.352, 0.2578, 0.7003,  3.73605,  3.74510,     0.00,  24.85,   0.03, 
   30.388, 0.2578, 0.7003,  3.73646,  3.74510,     0.00,  24.85,   0.03, 
   30.427, 0.2578, 0.7003,  3.73687,  3.74510,     0.00,  24.85,   0.03, 
   30.470, 0.2578, 0.7003,  3.73729,  3.74510,     0.00,  24.85,   0.03, 
   30.517, 0.2578, 0.7003,  3.73771,  3.74510,     0.00,  24.85,   0.03, 
   30.570, 0.2578, 0.7003,  3.73814,  3.74510,     0.00,  24.85,   0.03, 
   30.627, 0.2578, 0.7003,  3.73856,  3.74510,     0.00,  24.85,   0.03, 
   30.690, 0.2578, 0.7003,  3.73897,  3.74510,     0.00,  24.85,   0.03, 
   30.759, 0.2578, 0.7003,  3.73938,  3.74510,     0.00,  24.85,   0.03, 
   30.835, 0.2578, 0.7003,  3.73978,  3.74510,     0.00,  24.85,   0.03, 
   30.919, 0.2578, 0.7003,  3.74017,  3.74510,     0.00,  24.85,   0.03, 
   31.012, 0.2578, 0.7003,  3.74055,  3.74510,     0.00,  24.85,   0.03, 
   31.113, 0.2578, 0.7003,  3.74091,  3.74510,     0.00,  24.85,   0.02, 
   31.225, 0.2578, 0.7003,  3.74125,  3.74510,     0.00,  24.85,   0.02, 
   31.348, 0.2578, 0.7003,  3.74157,  3.74510,     0.00,  24.85,   0.02, 
   31.483, 0.2578, 0.7003,  3.74188,  3.74510,     0.00,  24.85,   0.02, 
   31.631, 0.2578, 0.7003,  3.74216,  3.74510,     0.00,  24.85,   0.02, 
   31.795, 0.2578, 0.7003,  3.74243,  3.74510,     0.00,  24.85,   0.02, 
   31.974, 0.2578, 0.7003,  3.74267,  3.74510,     0.00,  24.85,   0.02, 
   32.172, 0.2578, 0.7003,  3.74290,  3.74510,     0.00,  24.85,   0.02, 
   32.390, 0.2578, 0.7003,  3.74311,  3.74510,     0.00,  24.85,   0.01, 
   32.629, 0.2578, 0.7003,  3.74330,  3.74510,     0.00,  24.85,   0.01, 
   32.892, 0.2578, 0.7003,  3.74348,  3.74510,     0.00,  24.85,   0.01, 
   33.182, 0.2578, 0.7003,  3.74365,  3.74510,     0.00,  24.85,   0.01, 
   33.501, 0.2578, 0.7003,  3.74380,  3.74510,     0.00,  24.85,   0.01, 
   33.851, 0.2578, 0.7003,  3.74394,  3.74510,     0.00,  24.85,   0.01, 
   34.236, 0.2578, 0.7003,  3.74407,  3.74510,     0.00,  24.85,   0.01, 
   34.660, 0.2578, 0.7003,  3.74419,  3.74510,     0.00,  24.85,   0.01, 
   34.761, 0.2578, 0.7003,  3.74421,  3.74510,     0.00,  24.85,   0.01, 
   34.761, 0.2578, 0.7003,  3.64392,  3.74510,   100.00,  24.85,  10.06, 
 specific energy segment =     0.00 W-h/kg
 specific power segment  =     0.00 W/kg
 total heat =          2.3097 W-h/m2
  
   34.761, 0.2578, 0.7003,  3.64392,  3.74510,   100.00,  24.85,  10.06, 
   34.761, 0.2577, 0.7003,  3.64286,  3.74509,   100.00,  24.85,  10.16, 
   34.762, 0.2577, 0.7003,  3.64216,  3.74508,   100.00,  24.85,  10.23, 
   34.762, 0.2577, 0.7004,  3.64158,  3.74507,   100.00,  24.85,  10.29, 
   34.763, 0.2577, 0.7004,  3.64105,  3.74506,   100.00,  24.85,  10.34, 
   34.763, 0.2577, 0.7004,  3.64054,  3.74505,   100.00,  24.85,  10.39, 
   34.764, 0.2576, 0.7004,  3.64004,  3.74503,   100.00,  24.85,  10.44, 
   34.764, 0.2576, 0.7004,  3.63954,  3.74501,   100.00,  24.85,  10.49, 
   34.765, 0.2576, 0.7004,  3.63904,  3.74500,   100.00,  24.85,  10.54, 
   34.766, 0.2576, 0.7004,  3.63852,  3.74498,   100.00,  24.85,  10.59, 
   34.766, 0.2575, 0.7005,  3.63800,  3.74496,   100.00,  24.85,  10.64, 
